order_id,order_date,promised_delivery_days,warehouse_id,product_id,quantity_ordered,order_priority,customer_region,sales_channel
ORD001573,2024-03-30,6.0,WH01,PROD0028,438,Low,South,Retail
ORD001574,2023-06-09,9.0,WH03,PROD0083,301,Medium,East,B2B
ORD001575,2024-06-06,8.0,WH04,PROD0100,176,Low,East,B2B
ORD001576,2024-10-11,14.0,WH10,PROD0001,364,High,West,B2B
ORD001577,2024-08-12,5.0,WH01,PROD0029,342,Low,East,Online
ORD001578,2023-03-18,13.0,WH06,PROD0051,469,Medium,South,B2B
ORD001579,2024-05-23,10.0,WH04,PROD0036,476,Low,West,B2B
ORD001580,2024-03-16,10.0,WH04,PROD0032,177,Medium,West,Online
ORD001581,2023-09-11,,WH01,PROD0064,290,Medium,East,B2B
ORD001582,2023-11-16,9.0,WH05,PROD0014,144,High,Midwest,B2B
ORD001583,2023-09-20,3.0,WH09,PROD0032,11,Medium,South,Online
ORD001584,2024-08-19,4.0,WH06,PROD0009,481,Low,East,Online
ORD001585,2024-10-19,10.0,WH08,PROD0083,492,Low,Midwest,Retail
ORD001586,2024-07-07,,WH04,PROD0011,486,Critical,West,Online
ORD001587,2024-01-09,3.0,WH09,PROD0048,147,Medium,West,Online
ORD001588,2024-09-28,4.0,WH07,PROD0051,348,Medium,East,B2B
ORD001589,2023-06-16,14.0,WH07,PROD0004,413,Critical,South,B2B
ORD001590,2024-04-03,3.0,WH08,PROD0041,485,Low,East,Retail
ORD001591,2023-10-07,7.0,WH02,PROD0025,310,Medium,East,Online
ORD001592,2024-11-30,9.0,WH06,PROD0017,437,Low,West,Retail
ORD001593,2023-10-29,8.0,WH07,PROD0047,195,Low,South,Online
ORD001594,2024-06-14,8.0,WH03,PROD0008,466,Low,East,B2B
ORD001595,2024-08-02,8.0,WH08,PROD0058,466,High,Midwest,Online
ORD001596,2023-08-06,10.0,WH01,PROD0001,76,Medium,Midwest,B2B
ORD001597,2023-04-12,,WH01,PROD0002,466,Low,South,Retail
ORD001598,2024-07-07,12.0,WH10,PROD0010,160,Low,West,Online
ORD001599,2023-10-15,,WH03,PROD0091,490,Low,West,Online
ORD001600,2023-06-16,,WH06,PROD0027,100,High,South,B2B
ORD001601,2024-09-12,11.0,WH07,PROD0013,116,Medium,East,B2B
ORD001602,2023-02-05,12.0,WH02,PROD0063,380,Critical,East,Online
ORD001603,2023-12-19,,WH06,PROD0011,83,High,Midwest,Retail
ORD001604,2024-11-06,8.0,WH05,PROD0014,312,High,Midwest,B2B
ORD001605,2023-03-14,5.0,WH06,PROD0096,63,Low,South,Online
ORD001606,2024-10-09,3.0,WH01,PROD0080,132,Low,West,Retail
ORD001607,2023-12-19,3.0,WH10,PROD0093,248,Medium,South,Online
ORD001608,2023-03-11,5.0,WH07,PROD0098,395,Medium,East,B2B
ORD001609,2024-02-29,6.0,WH08,PROD0026,131,Medium,East,Online
ORD001610,2024-12-08,4.0,WH07,PROD0069,411,Low,South,Online
ORD001611,2024-07-14,,WH09,PROD0083,367,Critical,East,B2B
ORD001612,2024-10-03,13.0,WH01,PROD0039,464,Low,East,B2B
ORD001613,2024-05-31,10.0,WH10,PROD0092,428,Low,Midwest,B2B
ORD001614,2024-03-03,14.0,WH09,PROD0028,402,Medium,East,Online
ORD001615,2024-06-22,5.0,WH03,PROD0017,158,Low,Midwest,Online
ORD001616,2023-06-09,9.0,WH02,PROD0037,216,Low,West,B2B
ORD001617,2023-05-29,6.0,WH06,PROD0083,326,Low,South,Retail
ORD001618,2023-08-18,7.0,WH05,PROD0027,431,Low,East,B2B
ORD001619,2024-12-12,6.0,WH04,PROD0076,34,Low,Midwest,Online
ORD001620,2024-07-15,11.0,WH04,PROD0067,375,Low,Midwest,B2B
ORD001621,2023-03-08,13.0,WH08,PROD0068,332,Medium,South,B2B
ORD001622,2024-01-16,,WH10,PROD0047,298,Medium,Midwest,Online
ORD001623,2023-02-27,6.0,WH03,PROD0075,279,Medium,East,B2B
ORD001624,2023-09-16,10.0,WH01,PROD0034,484,Medium,Midwest,B2B
ORD001625,2023-12-08,4.0,WH05,PROD0018,296,Low,Midwest,Online
ORD001626,2023-05-10,9.0,WH08,PROD0035,15,Low,West,B2B
ORD001627,2024-12-27,13.0,WH03,PROD0018,115,High,East,B2B
ORD001628,2023-06-21,3.0,WH02,PROD0070,464,Medium,South,Retail
ORD001629,2024-09-05,10.0,WH01,PROD0034,493,Low,Midwest,B2B
ORD001630,2023-07-28,14.0,WH04,PROD0033,57,Critical,Midwest,B2B
ORD001631,2023-12-20,8.0,WH02,PROD0072,367,Medium,East,Online
ORD001632,2024-04-15,14.0,WH08,PROD0084,142,Low,East,B2B
ORD001633,2023-04-26,7.0,WH10,PROD0084,207,Critical,Midwest,Online
ORD001634,2023-09-21,11.0,WH09,PROD0043,140,Medium,East,Online
ORD001635,2024-10-23,11.0,WH10,PROD0082,107,Critical,South,Online
ORD001636,2024-03-17,5.0,WH01,PROD0027,373,Low,East,B2B
ORD001637,2024-07-01,11.0,WH02,PROD0048,291,Low,South,B2B
ORD001638,2024-03-28,11.0,WH06,PROD0069,409,Medium,South,B2B
ORD001639,2024-04-21,4.0,WH10,PROD0071,78,Low,East,B2B
ORD001640,2023-10-14,7.0,WH07,PROD0022,2,Low,South,B2B
ORD001641,2023-10-30,13.0,WH02,PROD0034,274,High,East,Online
ORD001642,2023-11-07,4.0,WH08,PROD0043,35,Low,East,B2B
ORD001643,2023-07-27,3.0,WH10,PROD0077,265,Critical,Midwest,Online
ORD001644,2024-09-09,9.0,WH09,PROD0096,395,Medium,Midwest,B2B
ORD001645,2024-03-21,6.0,WH08,PROD0088,218,High,West,Online
ORD001646,2024-10-31,7.0,WH09,PROD0016,67,Medium,West,B2B
ORD001647,2024-09-24,6.0,WH06,PROD0014,69,Medium,East,B2B
ORD001648,2023-02-24,8.0,WH07,PROD0039,224,Medium,South,B2B
ORD001649,2023-01-12,13.0,WH06,PROD0071,361,Medium,East,Online
ORD001650,2024-10-18,4.0,WH07,PROD0012,458,Medium,Midwest,B2B
ORD001651,2024-02-04,,WH03,PROD0084,294,Low,West,B2B
ORD001652,2024-10-09,6.0,WH04,PROD0097,326,Low,East,Online
ORD001653,2024-05-29,10.0,WH09,PROD0055,203,Low,South,Online
ORD001654,2024-10-17,5.0,WH03,PROD0006,81,Medium,South,Online
ORD001655,2024-06-25,14.0,WH02,PROD0040,443,High,East,B2B
ORD001656,2023-08-25,,WH07,PROD0091,66,Low,West,Online
ORD001657,2023-10-06,13.0,WH06,PROD0013,297,Low,West,Online
ORD001658,2023-12-14,7.0,WH03,PROD0069,280,Critical,East,Online
ORD001659,2024-09-18,14.0,WH06,PROD0024,434,Medium,South,B2B
ORD001660,2023-04-14,5.0,WH07,PROD0074,261,Critical,West,Online
ORD001661,2024-09-21,14.0,WH06,PROD0059,277,Critical,West,B2B
ORD001662,2024-05-31,9.0,WH01,PROD0046,6,Low,West,Online
ORD001663,2023-09-05,5.0,WH01,PROD0096,132,Critical,Midwest,Online
ORD001664,2023-12-30,14.0,WH09,PROD0073,265,Low,East,B2B
ORD001665,2023-11-17,10.0,WH06,PROD0099,325,Critical,West,Retail
ORD001666,2024-09-24,11.0,WH02,PROD0044,68,Medium,West,Retail
ORD001667,2023-10-13,14.0,WH01,PROD0076,126,Medium,East,Online
ORD001668,2023-05-29,4.0,WH02,PROD0011,393,High,Midwest,Online
ORD001669,2023-03-25,,WH08,PROD0061,402,High,South,B2B
ORD001670,2024-02-10,14.0,WH05,PROD0036,315,Medium,South,Online
ORD001671,2024-03-31,9.0,WH07,PROD0072,171,Medium,East,B2B
ORD001672,2023-06-10,7.0,WH07,PROD0010,336,Low,West,B2B
ORD001673,2024-04-04,12.0,WH02,PROD0078,450,High,West,B2B
ORD001674,2024-07-03,9.0,WH04,PROD0094,29,Low,South,Retail
ORD001675,2024-05-14,4.0,WH02,PROD0001,176,High,South,Online
ORD001676,2024-05-23,6.0,WH07,PROD0063,307,Medium,East,B2B
ORD001677,2024-10-15,,WH05,PROD0012,426,Medium,Midwest,B2B
ORD001678,2024-04-25,7.0,WH01,PROD0005,292,Medium,East,B2B
ORD001679,2024-10-24,10.0,WH02,PROD0078,332,High,East,B2B
ORD001680,2023-04-24,,WH06,PROD0036,105,Critical,East,Retail
ORD001681,2024-07-31,9.0,WH04,PROD0017,45,Low,Midwest,Retail
ORD001682,2023-12-27,9.0,WH07,PROD0058,101,Critical,East,B2B
ORD001683,2023-12-07,9.0,WH02,PROD0022,226,Critical,East,B2B
ORD001684,2024-03-24,3.0,WH02,PROD0031,419,High,East,B2B
ORD001685,2023-06-29,14.0,WH06,PROD0026,104,High,West,B2B
ORD001686,2024-12-02,13.0,WH08,PROD0013,262,Medium,Midwest,Online
ORD001687,2024-02-11,,WH01,PROD0063,253,Low,West,B2B
ORD001688,2024-10-27,,WH05,PROD0067,165,Medium,West,B2B
ORD001689,2023-07-15,4.0,WH01,PROD0063,292,High,South,B2B
ORD001690,2024-04-10,7.0,WH06,PROD0011,212,Critical,East,Online
ORD001691,2023-11-07,4.0,WH07,PROD0069,144,Medium,West,B2B
ORD001692,2023-09-19,7.0,WH06,PROD0064,456,High,East,B2B
ORD001693,2024-02-23,7.0,WH09,PROD0068,236,High,East,Online
ORD001694,2024-02-10,6.0,WH03,PROD0032,22,Low,East,B2B
ORD001695,2023-05-23,13.0,WH08,PROD0074,69,Low,West,B2B
ORD001696,2023-12-08,9.0,WH03,PROD0010,69,High,South,Retail
ORD001697,2023-11-12,12.0,WH07,PROD0054,246,Low,Midwest,Online
ORD001698,2023-04-11,8.0,WH05,PROD0055,63,Low,South,Online
ORD001699,2023-09-01,4.0,WH01,PROD0082,237,Medium,East,Online
ORD001700,2024-05-04,6.0,WH04,PROD0062,331,High,South,Retail
ORD001701,2023-01-12,13.0,WH09,PROD0055,363,Medium,South,B2B
ORD001702,2023-08-27,9.0,WH08,PROD0087,19,High,South,B2B
ORD001703,2024-07-14,11.0,WH03,PROD0082,231,Low,Midwest,Online
ORD001704,2023-02-11,11.0,WH02,PROD0035,465,Low,South,B2B
ORD001705,2024-11-08,14.0,WH09,PROD0067,229,Medium,Midwest,B2B
ORD001706,2024-08-16,5.0,WH01,PROD0065,358,High,West,Retail
ORD001707,2024-03-04,3.0,WH09,PROD0017,382,Medium,South,Online
ORD001708,2023-06-07,11.0,WH07,PROD0042,127,Low,East,Retail
ORD001709,2023-08-04,10.0,WH02,PROD0059,146,Medium,West,Online
ORD001710,2024-10-31,,WH05,PROD0070,370,High,Midwest,Online
ORD001711,2024-04-06,8.0,WH02,PROD0011,329,Low,Midwest,Retail
ORD001712,2023-05-14,12.0,WH05,PROD0078,114,Low,South,B2B
ORD001713,2023-03-08,9.0,WH07,PROD0028,243,Medium,Midwest,B2B
ORD001714,2023-01-07,13.0,WH05,PROD0039,145,Low,South,Retail
ORD001715,2024-06-09,11.0,WH02,PROD0054,41,Medium,East,B2B
ORD001716,2023-03-14,8.0,WH05,PROD0100,161,Low,East,Online
ORD001717,2024-02-03,12.0,WH10,PROD0011,468,Low,West,B2B
ORD001718,2024-02-09,5.0,WH06,PROD0058,439,Medium,Midwest,B2B
ORD001719,2024-11-05,5.0,WH05,PROD0040,338,Low,East,B2B
ORD001720,2024-07-31,6.0,WH02,PROD0004,408,Low,Midwest,B2B
ORD001721,2023-05-10,,WH06,PROD0064,77,High,East,B2B
ORD001722,2024-04-10,12.0,WH06,PROD0048,168,Low,West,Retail
ORD001723,2023-07-25,10.0,WH02,PROD0070,284,Medium,South,B2B
ORD001724,2023-09-23,12.0,WH04,PROD0083,110,High,South,B2B
ORD001725,2024-06-20,11.0,WH07,PROD0031,195,Low,Midwest,B2B
ORD001726,2023-09-10,10.0,WH01,PROD0002,228,Low,East,B2B
ORD001727,2023-10-16,13.0,WH01,PROD0043,459,Medium,West,Retail
ORD001728,2023-06-13,12.0,WH06,PROD0089,167,Medium,West,B2B
ORD001729,2023-04-05,4.0,WH07,PROD0041,21,Medium,South,B2B
ORD001730,2023-04-20,6.0,WH05,PROD0060,165,High,East,B2B
ORD001731,2023-12-02,6.0,WH10,PROD0075,130,Low,West,B2B
ORD001732,2023-08-26,14.0,WH08,PROD0046,262,Medium,East,B2B
ORD001733,2024-01-16,4.0,WH04,PROD0040,52,Critical,Midwest,B2B
ORD001734,2024-03-11,10.0,WH03,PROD0059,261,Low,West,B2B
ORD001735,2024-04-27,5.0,WH07,PROD0045,175,Low,Midwest,Online
ORD001736,2023-01-25,4.0,WH04,PROD0042,299,Medium,South,Online
ORD001737,2024-10-14,9.0,WH01,PROD0021,96,Critical,South,B2B
ORD001738,2023-04-27,,WH08,PROD0003,357,Low,East,Online
ORD001739,2024-04-26,,WH05,PROD0066,370,Medium,Midwest,B2B
ORD001740,2024-01-27,5.0,WH08,PROD0011,40,Low,South,Retail
ORD001741,2024-06-20,5.0,WH08,PROD0024,395,Medium,South,Retail
ORD001742,2023-03-20,,WH05,PROD0050,209,Low,West,B2B
ORD001743,2024-08-02,5.0,WH08,PROD0088,142,Medium,West,Online
ORD001744,2023-06-22,14.0,WH07,PROD0021,258,Medium,West,B2B
ORD001745,2023-01-12,6.0,WH03,PROD0025,167,Critical,West,B2B
ORD001746,2023-05-08,5.0,WH04,PROD0004,191,High,East,Online
ORD001747,2024-08-30,,WH07,PROD0043,319,High,Midwest,Online
ORD001748,2023-04-02,5.0,WH04,PROD0047,119,Low,East,Online
ORD001749,2024-10-14,,WH06,PROD0023,146,Low,West,B2B
ORD001750,2024-06-26,6.0,WH02,PROD0060,481,Medium,Midwest,Online
ORD001751,2024-06-15,4.0,WH02,PROD0088,350,Medium,South,Online
ORD001752,2024-10-19,,WH03,PROD0021,335,Medium,West,Retail
ORD001753,2024-03-22,11.0,WH10,PROD0066,477,Low,Midwest,B2B
ORD001754,2024-01-25,13.0,WH07,PROD0087,474,Medium,Midwest,Online
ORD001755,2024-11-02,3.0,WH03,PROD0051,129,Low,West,Online
ORD001756,2023-02-12,3.0,WH03,PROD0015,145,Medium,East,B2B
ORD001757,2023-09-11,12.0,WH04,PROD0058,54,Low,West,Online
ORD001758,2023-05-10,3.0,WH10,PROD0026,122,High,Midwest,B2B
ORD001759,2023-03-01,5.0,WH06,PROD0090,124,Low,East,Online
ORD001760,2024-10-24,4.0,WH01,PROD0092,167,Critical,East,Online
ORD001761,2024-04-11,5.0,WH06,PROD0059,432,High,East,Online
ORD001762,2023-10-14,7.0,WH08,PROD0090,322,High,East,Online
ORD001763,2024-05-31,11.0,WH08,PROD0045,143,Critical,Midwest,Retail
ORD001764,2024-04-11,4.0,WH06,PROD0066,22,Low,Midwest,B2B
ORD001765,2023-12-11,14.0,WH06,PROD0035,276,Medium,West,Retail
ORD001766,2024-10-03,13.0,WH03,PROD0096,349,High,Midwest,B2B
ORD001767,2024-01-17,3.0,WH02,PROD0094,473,Low,West,B2B
ORD001768,2024-11-20,13.0,WH07,PROD0064,427,Medium,South,Online
ORD001769,2023-09-10,8.0,WH08,PROD0084,440,Medium,Midwest,B2B
ORD001770,2023-02-25,5.0,WH10,PROD0077,408,Medium,West,Retail
ORD001771,2024-04-07,9.0,WH06,PROD0027,482,Critical,East,Online
ORD001772,2024-04-01,8.0,WH05,PROD0087,299,Medium,East,B2B
ORD001773,2023-03-24,13.0,WH04,PROD0080,277,Low,Midwest,Online
ORD001774,2023-04-09,9.0,WH01,PROD0031,304,Critical,South,B2B
ORD001775,2023-05-29,7.0,WH09,PROD0012,322,Low,East,B2B
ORD001776,2023-11-25,3.0,WH10,PROD0097,115,High,West,Retail
ORD001777,2023-06-05,5.0,WH04,PROD0045,272,Critical,West,Online
ORD001778,2023-07-09,5.0,WH02,PROD0032,168,High,East,Retail
ORD001779,2024-05-08,9.0,WH04,PROD0054,277,Medium,East,Online
ORD001780,2023-09-20,5.0,WH05,PROD0066,436,High,East,Online
ORD001781,2023-03-21,13.0,WH02,PROD0087,357,Medium,South,Online
ORD001782,2024-02-04,,WH07,PROD0032,264,Medium,South,Online
ORD001783,2024-08-31,6.0,WH03,PROD0015,250,Low,Midwest,Online
ORD001784,2023-09-17,6.0,WH08,PROD0055,462,Low,West,B2B
ORD001785,2024-09-06,9.0,WH04,PROD0041,366,High,Midwest,B2B
ORD001786,2024-07-05,3.0,WH05,PROD0040,439,Medium,Midwest,Retail
ORD001787,2023-04-11,9.0,WH03,PROD0072,255,Medium,West,B2B
ORD001788,2023-12-25,10.0,WH05,PROD0049,342,Medium,West,Online
ORD001789,2024-01-15,5.0,WH09,PROD0086,466,High,West,Online
ORD001790,2023-08-09,5.0,WH02,PROD0038,58,High,Midwest,B2B
ORD001791,2024-02-24,6.0,WH07,PROD0056,5,Low,South,B2B
ORD001792,2023-05-04,8.0,WH10,PROD0034,426,Medium,West,B2B
ORD001793,2024-02-26,9.0,WH08,PROD0001,111,Low,East,B2B
ORD001794,2023-08-19,3.0,WH03,PROD0010,365,Medium,South,Online
ORD001795,2024-11-20,6.0,WH04,PROD0040,286,Low,South,B2B
ORD001796,2023-03-04,14.0,WH10,PROD0016,351,High,South,B2B
ORD001797,2024-04-29,9.0,WH02,PROD0088,265,Low,South,B2B
ORD001798,2024-09-19,13.0,WH10,PROD0046,249,Low,West,Online
ORD001799,2024-12-03,4.0,WH09,PROD0024,95,High,Midwest,Online
ORD001800,2024-07-27,3.0,WH03,PROD0014,351,Low,East,Retail
ORD001801,2024-04-27,3.0,WH09,PROD0090,297,Medium,East,B2B
ORD001802,2024-06-02,12.0,WH07,PROD0039,307,Critical,Midwest,B2B
ORD001803,2023-06-04,8.0,WH06,PROD0018,185,Medium,Midwest,Online
ORD001804,2023-04-02,14.0,WH03,PROD0084,457,High,South,B2B
ORD001805,2024-06-09,,WH07,PROD0041,229,High,West,Online
ORD001806,2024-03-30,3.0,WH03,PROD0056,317,Low,East,Online
ORD001807,2024-08-20,,WH06,PROD0036,262,Medium,South,B2B
ORD001808,2024-10-06,,WH08,PROD0024,119,Medium,South,B2B
ORD001809,2024-05-24,13.0,WH05,PROD0090,234,Low,West,Online
ORD001810,2023-07-02,9.0,WH03,PROD0029,282,Low,East,Online
ORD001811,2024-01-21,14.0,WH06,PROD0022,202,Medium,Midwest,B2B
ORD001812,2024-07-27,,WH08,PROD0011,262,High,South,Online
ORD001813,2024-02-09,11.0,WH10,PROD0041,53,High,East,Online
ORD001814,2023-09-03,8.0,WH03,PROD0049,317,Medium,East,B2B
ORD001815,2024-08-13,5.0,WH05,PROD0011,161,Medium,South,B2B
ORD001816,2024-10-22,3.0,WH09,PROD0052,244,Medium,East,Retail
ORD001817,2024-10-11,5.0,WH10,PROD0067,429,High,West,B2B
ORD001818,2024-04-15,12.0,WH10,PROD0085,94,Low,East,Online
ORD001819,2024-02-27,4.0,WH03,PROD0075,40,Low,West,Retail
ORD001820,2023-03-06,13.0,WH02,PROD0008,280,Medium,South,Online
ORD001821,2023-01-13,7.0,WH08,PROD0031,92,Medium,East,B2B
ORD001822,2023-08-01,10.0,WH07,PROD0074,301,High,West,Online
ORD001823,2023-08-30,7.0,WH09,PROD0006,38,Medium,West,B2B
ORD001824,2024-05-07,3.0,WH04,PROD0081,413,Low,East,B2B
ORD001825,2023-08-01,5.0,WH03,PROD0071,243,Low,South,B2B
ORD001826,2024-11-23,14.0,WH10,PROD0096,364,Critical,Midwest,B2B
ORD001827,2023-12-04,7.0,WH05,PROD0013,463,Low,Midwest,Retail
ORD001828,2023-06-22,9.0,WH01,PROD0006,136,Low,East,Online
ORD001829,2024-11-02,7.0,WH05,PROD0067,64,High,East,Online
ORD001830,2023-06-13,12.0,WH03,PROD0027,343,Medium,Midwest,Retail
ORD001831,2024-04-09,7.0,WH01,PROD0045,363,Medium,South,B2B
ORD001832,2024-05-11,9.0,WH03,PROD0026,201,Medium,West,B2B
ORD001833,2024-11-30,,WH05,PROD0004,307,Critical,Midwest,B2B
ORD001834,2024-01-30,10.0,WH05,PROD0037,459,Low,South,Online
ORD001835,2024-12-03,9.0,WH10,PROD0021,262,Medium,Midwest,Online
ORD001836,2023-11-04,5.0,WH08,PROD0028,175,Medium,South,Online
ORD001837,2023-07-02,13.0,WH01,PROD0082,177,Low,Midwest,Online
ORD001838,2024-09-20,4.0,WH07,PROD0032,460,Medium,South,B2B
ORD001839,2024-05-24,3.0,WH05,PROD0053,482,High,South,Online
ORD001840,2024-12-08,8.0,WH03,PROD0033,85,Medium,South,B2B
ORD001841,2024-06-29,11.0,WH04,PROD0026,160,High,West,Online
ORD001842,2024-07-17,,WH03,PROD0017,182,Medium,South,Online
ORD001843,2024-09-15,7.0,WH08,PROD0056,36,High,Midwest,Online
ORD001844,2024-08-16,11.0,WH04,PROD0093,345,High,South,B2B
ORD001845,2023-08-15,11.0,WH03,PROD0084,99,Medium,South,Online
ORD001846,2024-03-11,9.0,WH02,PROD0030,226,High,East,B2B
ORD001847,2024-02-26,6.0,WH03,PROD0005,403,Medium,South,Online
ORD001848,2024-07-07,13.0,WH07,PROD0006,37,Medium,South,Online
ORD001849,2023-01-21,4.0,WH06,PROD0062,273,Medium,East,Retail
ORD001850,2024-07-07,4.0,WH10,PROD0010,464,Low,West,Online
ORD001851,2024-02-01,6.0,WH05,PROD0070,272,High,South,Retail
ORD001852,2024-09-16,3.0,WH08,PROD0010,186,Medium,East,Retail
ORD001853,2023-04-15,6.0,WH01,PROD0085,428,Medium,South,B2B
ORD001854,2023-07-11,14.0,WH03,PROD0044,452,Low,West,B2B
ORD001855,2023-01-17,13.0,WH02,PROD0056,49,Medium,Midwest,B2B
ORD001856,2023-04-30,8.0,WH02,PROD0004,94,Critical,South,Retail
ORD001857,2024-01-28,8.0,WH01,PROD0013,307,High,Midwest,B2B
ORD001858,2024-02-29,9.0,WH05,PROD0074,226,Medium,East,Online
ORD001859,2023-05-09,7.0,WH05,PROD0080,5,Medium,South,Online
ORD001860,2023-05-10,11.0,WH03,PROD0019,353,Medium,East,Online
ORD001861,2024-07-25,4.0,WH09,PROD0070,442,Low,Midwest,Online
ORD001862,2024-07-13,4.0,WH06,PROD0090,174,Medium,South,Online
ORD001863,2023-01-29,6.0,WH10,PROD0062,183,Medium,Midwest,B2B
ORD001864,2023-04-07,6.0,WH06,PROD0009,73,Critical,East,B2B
ORD001865,2023-01-10,6.0,WH10,PROD0046,145,Medium,West,B2B
ORD001866,2023-08-30,3.0,WH06,PROD0056,396,Medium,West,Online
ORD001867,2023-08-20,6.0,WH02,PROD0074,152,Critical,West,Online
ORD001868,2023-10-11,14.0,WH10,PROD0040,56,Medium,East,B2B
ORD001869,2024-12-15,,WH10,PROD0067,183,Low,West,B2B
ORD001870,2024-12-26,11.0,WH08,PROD0083,122,Medium,South,B2B
ORD001871,2023-07-19,5.0,WH06,PROD0062,244,Medium,West,Online
ORD001872,2023-03-20,,WH03,PROD0099,382,High,Midwest,B2B
ORD001873,2023-06-22,,WH10,PROD0046,204,Low,South,B2B
ORD001874,2024-04-11,12.0,WH09,PROD0006,79,High,Midwest,B2B
ORD001875,2024-08-03,8.0,WH02,PROD0029,16,High,Midwest,Online
ORD001876,2024-02-20,5.0,WH07,PROD0019,126,Medium,Midwest,Retail
ORD001877,2024-03-24,3.0,WH03,PROD0015,87,Low,Midwest,Online
ORD001878,2023-03-28,12.0,WH06,PROD0057,466,Medium,South,Online
ORD001879,2023-04-11,10.0,WH05,PROD0038,278,Medium,East,B2B
ORD001880,2023-01-08,14.0,WH06,PROD0021,366,Medium,South,B2B
ORD001881,2023-07-19,,WH08,PROD0051,428,Medium,West,Online
ORD001882,2024-05-19,4.0,WH03,PROD0039,351,Medium,West,B2B
ORD001883,2023-03-28,5.0,WH02,PROD0087,43,Critical,East,B2B
ORD001884,2023-02-12,8.0,WH08,PROD0020,79,Medium,West,B2B
ORD001885,2024-01-20,6.0,WH01,PROD0002,277,Medium,South,B2B
ORD001886,2024-09-12,6.0,WH02,PROD0032,379,High,West,Online
ORD001887,2024-03-10,,WH10,PROD0092,264,Low,West,B2B
ORD001888,2024-02-12,,WH01,PROD0004,305,Low,Midwest,Online
ORD001889,2024-04-27,14.0,WH05,PROD0007,488,Critical,South,B2B
ORD001890,2024-10-25,4.0,WH08,PROD0003,228,Low,Midwest,Online
ORD001891,2023-01-17,9.0,WH02,PROD0025,125,Low,East,B2B
ORD001892,2024-10-06,5.0,WH04,PROD0009,106,Medium,South,B2B
ORD001893,2023-05-28,,WH04,PROD0087,230,Low,Midwest,Retail
ORD001894,2023-10-04,8.0,WH07,PROD0087,134,Medium,South,Online
ORD001895,2023-08-20,10.0,WH01,PROD0026,81,Medium,West,Online
ORD001896,2024-01-01,3.0,WH09,PROD0064,360,Medium,East,Online
ORD001897,2023-08-16,4.0,WH03,PROD0018,109,Low,West,Online
ORD001898,2024-10-12,,WH06,PROD0088,175,Critical,West,B2B
ORD001899,2024-03-11,5.0,WH10,PROD0091,164,Low,South,Retail
ORD001900,2024-02-03,3.0,WH05,PROD0002,125,Medium,East,Online
ORD001901,2023-07-30,,WH04,PROD0001,348,Critical,South,B2B
ORD001902,2024-01-26,7.0,WH09,PROD0048,377,Medium,West,B2B
ORD001903,2024-05-13,11.0,WH09,PROD0080,367,Low,East,Online
ORD001904,2024-06-23,8.0,WH01,PROD0063,23,Low,East,Online
ORD001905,2024-07-16,7.0,WH07,PROD0088,415,Critical,West,Retail
ORD001906,2024-05-05,,WH10,PROD0036,366,High,South,Online
ORD001907,2024-03-17,3.0,WH09,PROD0063,331,Critical,West,B2B
ORD001908,2023-09-18,13.0,WH05,PROD0075,62,Medium,West,Online
ORD001909,2023-12-16,3.0,WH01,PROD0026,212,Medium,West,B2B
ORD001910,2023-12-18,9.0,WH08,PROD0006,252,Low,South,Online
ORD001911,2024-06-03,,WH05,PROD0026,96,Critical,East,Online
ORD001912,2023-11-16,7.0,WH06,PROD0093,209,Medium,Midwest,Online
ORD001913,2023-05-18,,WH07,PROD0043,57,Medium,West,Online
ORD001914,2024-07-03,,WH10,PROD0001,234,Medium,East,Retail
ORD001915,2024-09-14,13.0,WH07,PROD0009,358,Low,Midwest,B2B
ORD001916,2024-01-03,,WH07,PROD0027,326,Medium,East,B2B
ORD001917,2023-08-08,13.0,WH01,PROD0071,65,Medium,South,Retail
ORD001918,2023-12-03,,WH07,PROD0003,293,Low,Midwest,Online
ORD001919,2023-08-11,7.0,WH03,PROD0061,324,Low,Midwest,Retail
ORD001920,2024-10-09,,WH05,PROD0073,479,Medium,Midwest,B2B
ORD001921,2023-12-26,,WH10,PROD0002,331,Medium,West,B2B
ORD001922,2023-11-25,9.0,WH05,PROD0074,17,Low,Midwest,B2B
ORD001923,2024-04-07,7.0,WH08,PROD0081,135,Low,South,Online
ORD001924,2024-07-14,5.0,WH07,PROD0031,308,Critical,South,Online
ORD001925,2024-01-17,11.0,WH07,PROD0065,419,Low,Midwest,Online
ORD001926,2024-08-12,,WH06,PROD0018,130,Low,East,Retail
ORD001927,2024-09-08,13.0,WH07,PROD0006,424,Medium,West,Online
ORD001928,2023-06-18,,WH07,PROD0042,37,Low,East,Retail
ORD001929,2023-08-05,12.0,WH05,PROD0068,250,Medium,West,Online
ORD001930,2024-01-13,13.0,WH05,PROD0004,57,High,West,B2B
ORD001931,2023-04-29,10.0,WH04,PROD0099,357,Medium,South,B2B
ORD001932,2023-07-09,3.0,WH04,PROD0004,10,High,West,Retail
ORD001933,2024-01-05,,WH05,PROD0065,460,Critical,Midwest,Online
ORD001934,2023-05-29,5.0,WH10,PROD0041,81,Low,West,Online
ORD001935,2024-11-06,4.0,WH09,PROD0043,430,Medium,South,B2B
ORD001936,2024-10-13,6.0,WH06,PROD0095,90,Medium,South,Retail
ORD001937,2024-05-02,,WH08,PROD0055,389,Medium,West,Online
